Venue,Court,Date,Time Start,Time End
Venue 2,Court 1,2020-04-20,19h05,22h00
Venue 2,Court 2,2020-04-20,08h35,16h50
Venue 2,Court 2,2020-04-20,21h45,22h50
Venue 2,Court 3,2020-04-20,14h50,22h25
Venue 2,Court 4,2020-04-20,13h05,19h20
Venue 2,Court 4,2020-04-20,21h20,22h50
Venue 3,Court 0,2020-04-20,19h00,20h00
Venue 3,Court 0,2020-04-20,21h10,22h45
Venue 3,Court 1,2020-04-20,13h10,15h20
Venue 3,Court 1,2020-04-20,15h30,22h40
Venue 4,Court 0,2020-04-20,19h30,20h45
Venue 4,Court 0,2020-04-20,21h15,22h45
Venue 4,Court 1,2020-04-20,15h45,18h55
Venue 4,Court 1,2020-04-20,20h00,21h55
Venue 4,Court 1,2020-04-20,21h55,22h55
Venue 4,Court 2,2020-04-20,10h55,16h15
Venue 4,Court 2,2020-04-20,20h30,22h50
Venue 5,Court 0,2020-04-20,12h35,20h45
Venue 5,Court 0,2020-04-20,21h45,22h45
Venue 5,Court 1,2020-04-20,16h25,20h55
Venue 5,Court 1,2020-04-20,20h55,22h05
Venue 6,Court 0,2020-04-20,17h25,19h55
Venue 6,Court 0,2020-04-20,21h50,22h50
Venue 6,Court 1,2020-04-20,19h35,22h25
Venue 6,Court 2,2020-04-20,11h10,16h05
Venue 6,Court 2,2020-04-20,18h40,20h30
Venue 6,Court 2,2020-04-20,20h35,22h45
Venue 7,Court 0,2020-04-20,18h50,19h55
Venue 7,Court 0,2020-04-20,20h50,22h40
Venue 7,Court 1,2020-04-20,13h55,15h25
Venue 7,Court 1,2020-04-20,17h00,18h25
Venue 7,Court 1,2020-04-20,18h25,22h45
Venue 7,Court 2,2020-04-20,10h15,15h35
Venue 7,Court 2,2020-04-20,20h25,22h25
Venue 8,Court 0,2020-04-20,13h50,17h15
Venue 8,Court 0,2020-04-20,19h40,22h40
Venue 8,Court 1,2020-04-20,15h10,22h40
Venue 9,Court 0,2020-04-20,11h10,18h00
Venue 9,Court 0,2020-04-20,18h10,19h55
Venue 9,Court 0,2020-04-20,21h50,22h50
Venue 9,Court 1,2020-04-20,10h50,20h00
Venue 9,Court 1,2020-04-20,20h20,22h30
Venue 10,Court 0,2020-04-20,08h00,16h40
Venue 10,Court 0,2020-04-20,20h20,22h05
Venue 10,Court 1,2020-04-20,21h10,22h25
Venue 11,Court 0,2020-04-20,10h35,21h35
Venue 11,Court 0,2020-04-20,21h35,22h35
Venue 12,Court 0,2020-04-20,09h00,16h40
Venue 12,Court 0,2020-04-20,18h15,20h45
Venue 12,Court 0,2020-04-20,21h40,22h40
Venue 12,Court 1,2020-04-20,17h10,22h20
Venue 12,Court 2,2020-04-20,09h25,18h15
Venue 12,Court 2,2020-04-20,19h40,20h50
Venue 12,Court 2,2020-04-20,21h45,22h45
Venue 13,Court 0,2020-04-20,17h30,20h05
Venue 13,Court 0,2020-04-20,21h50,22h50
Venue 14,Court 0,2020-04-20,08h35,16h30
Venue 14,Court 0,2020-04-20,21h05,22h50
Venue 14,Court 1,2020-04-20,15h05,16h40
Venue 14,Court 1,2020-04-20,17h15,20h15
Venue 14,Court 1,2020-04-20,21h15,22h45
Venue 15,Court 0,2020-04-20,08h00,14h35
Venue 15,Court 0,2020-04-20,21h00,22h10
Venue 15,Court 1,2020-04-20,19h15,21h40
Venue 15,Court 1,2020-04-20,21h50,22h50
Venue 16,Court 0,2020-04-20,18h00,21h00
Venue 16,Court 0,2020-04-20,21h55,22h55
Venue 16,Court 1,2020-04-20,11h25,19h30
Venue 16,Court 1,2020-04-20,20h40,22h10
Venue 16,Court 2,2020-04-20,16h15,18h25
Venue 16,Court 2,2020-04-20,20h00,21h00
Venue 16,Court 2,2020-04-20,21h35,22h45
Venue 16,Court 3,2020-04-20,11h30,22h40
Venue 17,Court 0,2020-04-20,11h10,17h05
Venue 17,Court 0,2020-04-20,21h50,22h50
Venue 0,Court 0,2020-04-21,09h50,17h05
Venue 0,Court 0,2020-04-21,20h10,21h30
Venue 0,Court 0,2020-04-21,21h40,22h50
Venue 1,Court 0,2020-04-21,09h45,13h35
Venue 1,Court 0,2020-04-21,15h40,19h55
Venue 1,Court 0,2020-04-21,20h00,22h40
Venue 1,Court 1,2020-04-21,17h05,20h40
Venue 1,Court 1,2020-04-21,20h50,22h50
Venue 2,Court 0,2020-04-21,13h20,15h20
Venue 2,Court 0,2020-04-21,17h50,19h15
Venue 2,Court 0,2020-04-21,20h55,22h35
Venue 2,Court 1,2020-04-21,13h40,16h45
Venue 2,Court 1,2020-04-21,17h15,18h40
Venue 2,Court 1,2020-04-21,20h00,22h50
Venue 2,Court 2,2020-04-21,10h05,12h55
Venue 2,Court 2,2020-04-21,14h55,20h25
Venue 2,Court 2,2020-04-21,21h35,22h50
Venue 2,Court 3,2020-04-21,11h40,21h45
Venue 2,Court 3,2020-04-21,21h45,22h50
Venue 2,Court 4,2020-04-21,20h15,21h45
Venue 2,Court 4,2020-04-21,21h45,22h45
Venue 3,Court 0,2020-04-21,09h30,13h35
Venue 3,Court 0,2020-04-21,21h45,22h45
Venue 3,Court 1,2020-04-21,14h10,19h35
Venue 3,Court 1,2020-04-21,21h00,22h20
Venue 4,Court 0,2020-04-21,17h45,22h15
Venue 4,Court 1,2020-04-21,08h00,09h40
Venue 4,Court 1,2020-04-21,17h15,20h20
Venue 4,Court 1,2020-04-21,20h55,22h20
Venue 4,Court 2,2020-04-21,19h10,20h15
Venue 4,Court 2,2020-04-21,20h40,21h40
Venue 4,Court 2,2020-04-21,21h45,22h45
Venue 5,Court 0,2020-04-21,19h55,21h10
Venue 5,Court 0,2020-04-21,21h55,22h55
Venue 5,Court 1,2020-04-21,10h55,12h15
Venue 5,Court 1,2020-04-21,19h15,21h20
Venue 5,Court 1,2020-04-21,21h40,22h40
Venue 6,Court 0,2020-04-21,18h25,20h20
Venue 6,Court 0,2020-04-21,21h05,22h35
Venue 6,Court 1,2020-04-21,18h00,19h25
Venue 6,Court 1,2020-04-21,19h25,22h10
Venue 6,Court 2,2020-04-21,08h00,15h15
Venue 6,Court 2,2020-04-21,20h15,22h50
Venue 7,Court 0,2020-04-21,14h45,17h00
Venue 7,Court 0,2020-04-21,19h05,21h25
Venue 7,Court 0,2020-04-21,21h35,22h45
Venue 7,Court 1,2020-04-21,17h55,19h40
Venue 7,Court 1,2020-04-21,20h40,21h45
Venue 7,Court 1,2020-04-21,21h50,22h50
Venue 7,Court 2,2020-04-21,16h40,20h05
Venue 7,Court 2,2020-04-21,21h20,22h50
Venue 8,Court 0,2020-04-21,10h10,20h10
Venue 8,Court 0,2020-04-21,21h00,22h40
Venue 8,Court 1,2020-04-21,12h00,16h35
Venue 8,Court 1,2020-04-21,17h15,22h20
Venue 9,Court 0,2020-04-21,10h00,12h50
Venue 9,Court 0,2020-04-21,14h30,17h55
Venue 9,Court 0,2020-04-21,19h20,21h45
Venue 9,Court 0,2020-04-21,21h45,22h45
Venue 9,Court 1,2020-04-21,16h55,18h45
Venue 9,Court 1,2020-04-21,19h25,21h05
Venue 9,Court 1,2020-04-21,21h10,22h10
Venue 10,Court 0,2020-04-21,19h15,21h45
Venue 10,Court 0,2020-04-21,21h50,22h50
Venue 10,Court 1,2020-04-21,21h25,22h35
Venue 11,Court 0,2020-04-21,09h25,22h20
Venue 12,Court 0,2020-04-21,18h45,21h35
Venue 12,Court 0,2020-04-21,21h45,22h50
Venue 12,Court 1,2020-04-21,12h50,22h10
Venue 12,Court 2,2020-04-21,10h40,11h45
Venue 12,Court 2,2020-04-21,15h40,20h55
Venue 12,Court 2,2020-04-21,21h30,22h40
Venue 13,Court 0,2020-04-21,12h45,18h30
Venue 13,Court 0,2020-04-21,20h15,21h45
Venue 13,Court 0,2020-04-21,21h55,22h55
Venue 14,Court 0,2020-04-21,09h20,11h05
Venue 14,Court 0,2020-04-21,17h35,22h45
Venue 14,Court 1,2020-04-21,20h45,21h45
Venue 14,Court 1,2020-04-21,21h45,22h50
Venue 15,Court 0,2020-04-21,17h00,18h45
Venue 15,Court 0,2020-04-21,21h35,22h35
Venue 15,Court 1,2020-04-21,14h10,16h35
Venue 15,Court 1,2020-04-21,17h30,18h35
Venue 15,Court 1,2020-04-21,21h40,22h40
Venue 16,Court 0,2020-04-21,18h10,22h25
Venue 16,Court 1,2020-04-21,08h15,10h30
Venue 16,Court 1,2020-04-21,15h40,16h50
Venue 16,Court 1,2020-04-21,20h25,21h50
Venue 16,Court 1,2020-04-21,21h55,22h55
Venue 16,Court 2,2020-04-21,11h15,14h30
Venue 16,Court 2,2020-04-21,21h45,22h45
Venue 16,Court 3,2020-04-21,17h05,18h25
Venue 16,Court 3,2020-04-21,19h05,21h20
Venue 16,Court 3,2020-04-21,21h25,22h50
Venue 17,Court 0,2020-04-21,17h05,18h15
Venue 17,Court 0,2020-04-21,19h20,22h40
Venue 0,Court 0,2020-04-22,21h50,22h50
Venue 1,Court 0,2020-04-22,08h35,10h50
Venue 1,Court 0,2020-04-22,12h00,20h10
Venue 1,Court 0,2020-04-22,20h45,22h20
Venue 1,Court 1,2020-04-22,11h25,20h45
Venue 1,Court 1,2020-04-22,21h30,22h30
Venue 2,Court 0,2020-04-22,10h35,18h20
Venue 2,Court 0,2020-04-22,19h45,22h15
Venue 2,Court 1,2020-04-22,20h25,21h50
Venue 2,Court 1,2020-04-22,21h55,22h55
Venue 2,Court 2,2020-04-22,12h05,15h20
Venue 2,Court 2,2020-04-22,19h30,21h05
Venue 2,Court 2,2020-04-22,21h25,22h25
Venue 2,Court 3,2020-04-22,14h00,15h10
Venue 2,Court 3,2020-04-22,21h50,22h50
Venue 2,Court 4,2020-04-22,19h25,22h35
Venue 3,Court 0,2020-04-22,08h25,16h25
Venue 3,Court 0,2020-04-22,18h40,20h30
Venue 3,Court 0,2020-04-22,20h55,21h55
Venue 3,Court 0,2020-04-22,21h55,22h55
Venue 3,Court 1,2020-04-22,11h45,19h25
Venue 3,Court 1,2020-04-22,20h00,22h15
Venue 4,Court 0,2020-04-22,14h45,17h05
Venue 4,Court 0,2020-04-22,19h55,21h35
Venue 4,Court 0,2020-04-22,21h55,22h55
Venue 4,Court 1,2020-04-22,21h45,22h50
Venue 4,Court 2,2020-04-22,19h20,21h25
Venue 4,Court 2,2020-04-22,21h45,22h50
Venue 5,Court 0,2020-04-22,14h35,19h55
Venue 5,Court 0,2020-04-22,20h30,21h45
Venue 5,Court 0,2020-04-22,21h55,22h55
Venue 5,Court 1,2020-04-22,14h10,18h40
Venue 5,Court 1,2020-04-22,19h25,20h30
Venue 5,Court 1,2020-04-22,20h35,22h10
Venue 6,Court 0,2020-04-22,13h00,19h00
Venue 6,Court 0,2020-04-22,21h40,22h40
Venue 6,Court 1,2020-04-22,17h45,19h55
Venue 6,Court 1,2020-04-22,21h20,22h50
Venue 6,Court 2,2020-04-22,20h40,21h40
Venue 6,Court 2,2020-04-22,21h45,22h50
Venue 7,Court 0,2020-04-22,10h30,12h30
Venue 7,Court 0,2020-04-22,20h35,22h15
Venue 7,Court 1,2020-04-22,20h05,22h35
Venue 7,Court 2,2020-04-22,13h40,18h05
Venue 7,Court 2,2020-04-22,18h35,22h10
Venue 8,Court 0,2020-04-22,15h05,22h35
Venue 8,Court 1,2020-04-22,11h20,19h50
Venue 8,Court 1,2020-04-22,20h00,21h45
Venue 8,Court 1,2020-04-22,21h45,22h45
Venue 9,Court 0,2020-04-22,17h05,20h15
Venue 9,Court 0,2020-04-22,21h40,22h40
Venue 9,Court 1,2020-04-22,17h20,18h45
Venue 9,Court 1,2020-04-22,20h55,22h45
Venue 10,Court 0,2020-04-22,13h10,16h05
Venue 10,Court 0,2020-04-22,19h05,21h20
Venue 10,Court 0,2020-04-22,21h40,22h45
Venue 10,Court 1,2020-04-22,14h10,22h00
Venue 11,Court 0,2020-04-22,20h50,22h10
Venue 12,Court 0,2020-04-22,16h20,18h40
Venue 12,Court 0,2020-04-22,20h20,22h20
Venue 12,Court 1,2020-04-22,12h35,21h35
Venue 12,Court 1,2020-04-22,21h55,22h55
Venue 12,Court 2,2020-04-22,12h10,22h00
Venue 13,Court 0,2020-04-22,20h45,22h50
Venue 14,Court 0,2020-04-22,18h35,20h05
Venue 14,Court 0,2020-04-22,20h55,22h50
Venue 14,Court 1,2020-04-22,13h35,15h35
Venue 14,Court 1,2020-04-22,20h55,21h55
Venue 14,Court 1,2020-04-22,21h55,22h55
Venue 15,Court 0,2020-04-22,15h15,18h55
Venue 15,Court 0,2020-04-22,20h30,22h50
Venue 15,Court 1,2020-04-22,16h40,19h40
Venue 15,Court 1,2020-04-22,21h45,22h50
Venue 16,Court 0,2020-04-22,19h20,21h05
Venue 16,Court 0,2020-04-22,21h50,22h50
Venue 16,Court 1,2020-04-22,08h00,21h55
Venue 16,Court 1,2020-04-22,21h55,22h55
Venue 16,Court 2,2020-04-22,14h25,20h20
Venue 16,Court 2,2020-04-22,21h55,22h55
Venue 16,Court 3,2020-04-22,11h05,20h20
Venue 16,Court 3,2020-04-22,20h50,22h00
Venue 17,Court 0,2020-04-22,21h15,22h45
Venue 0,Court 0,2020-04-23,15h00,20h00
Venue 0,Court 0,2020-04-23,20h55,22h50
Venue 1,Court 0,2020-04-23,10h40,15h35
Venue 1,Court 0,2020-04-23,18h10,20h15
Venue 1,Court 0,2020-04-23,20h45,22h30
Venue 1,Court 1,2020-04-23,16h55,19h15
Venue 1,Court 1,2020-04-23,19h50,22h10
Venue 2,Court 0,2020-04-23,21h15,22h50
Venue 2,Court 1,2020-04-23,14h05,18h20
Venue 2,Court 1,2020-04-23,20h40,22h40
Venue 2,Court 2,2020-04-23,20h20,22h35
Venue 2,Court 3,2020-04-23,12h25,20h25
Venue 2,Court 3,2020-04-23,21h05,22h40
Venue 2,Court 4,2020-04-23,20h15,21h50
Venue 2,Court 4,2020-04-23,21h55,22h55
Venue 3,Court 0,2020-04-23,19h30,22h40
Venue 3,Court 1,2020-04-23,11h40,16h45
Venue 3,Court 1,2020-04-23,21h25,22h25
Venue 4,Court 0,2020-04-23,21h30,22h40
Venue 4,Court 1,2020-04-23,19h50,22h00
Venue 4,Court 2,2020-04-23,21h00,22h45
Venue 5,Court 0,2020-04-23,08h35,14h55
Venue 5,Court 0,2020-04-23,15h35,21h25
Venue 5,Court 0,2020-04-23,21h25,22h30
Venue 5,Court 1,2020-04-23,20h25,22h45
Venue 6,Court 0,2020-04-23,08h40,13h15
Venue 6,Court 0,2020-04-23,21h10,22h15
Venue 6,Court 1,2020-04-23,20h00,22h45
Venue 6,Court 2,2020-04-23,19h45,22h45
Venue 7,Court 0,2020-04-23,11h10,22h50
Venue 7,Court 1,2020-04-23,13h30,17h55
Venue 7,Court 1,2020-04-23,18h00,20h45
Venue 7,Court 1,2020-04-23,21h45,22h45
Venue 7,Court 2,2020-04-23,21h35,22h50
Venue 8,Court 0,2020-04-23,18h25,22h50
Venue 8,Court 1,2020-04-23,15h50,18h35
Venue 8,Court 1,2020-04-23,19h20,22h15
Venue 9,Court 0,2020-04-23,16h15,21h05
Venue 9,Court 0,2020-04-23,21h55,22h55
Venue 9,Court 1,2020-04-23,16h50,22h30
Venue 10,Court 0,2020-04-23,14h40,22h35
Venue 10,Court 1,2020-04-23,15h30,18h50
Venue 10,Court 1,2020-04-23,20h00,22h30
Venue 11,Court 0,2020-04-23,21h20,22h25
Venue 12,Court 0,2020-04-23,13h40,20h25
Venue 12,Court 0,2020-04-23,20h30,22h30
Venue 12,Court 1,2020-04-23,17h55,22h35
Venue 12,Court 2,2020-04-23,11h25,12h55
Venue 12,Court 2,2020-04-23,15h50,21h20
Venue 12,Court 2,2020-04-23,21h25,22h30
Venue 13,Court 0,2020-04-23,09h00,12h20
Venue 13,Court 0,2020-04-23,14h05,20h10
Venue 13,Court 0,2020-04-23,20h50,21h50
Venue 13,Court 0,2020-04-23,21h50,22h50
Venue 14,Court 0,2020-04-23,16h00,19h25
Venue 14,Court 0,2020-04-23,21h20,22h45
Venue 14,Court 1,2020-04-23,10h05,11h40
Venue 14,Court 1,2020-04-23,13h45,20h30
Venue 14,Court 1,2020-04-23,21h15,22h25
Venue 15,Court 0,2020-04-23,18h30,20h10
Venue 15,Court 0,2020-04-23,20h15,21h55
Venue 15,Court 0,2020-04-23,21h55,22h55
Venue 15,Court 1,2020-04-23,16h15,21h35
Venue 15,Court 1,2020-04-23,21h45,22h45
Venue 16,Court 0,2020-04-23,09h45,17h40
Venue 16,Court 0,2020-04-23,21h30,22h40
Venue 16,Court 1,2020-04-23,21h35,22h45
Venue 16,Court 2,2020-04-23,16h10,18h05
Venue 16,Court 2,2020-04-23,18h45,20h30
Venue 16,Court 2,2020-04-23,20h45,22h10
Venue 16,Court 3,2020-04-23,15h55,20h40
Venue 16,Court 3,2020-04-23,21h10,22h10
Venue 17,Court 0,2020-04-23,20h50,22h30
Venue 0,Court 0,2020-04-24,13h30,17h55
Venue 0,Court 0,2020-04-24,20h20,22h20
Venue 1,Court 0,2020-04-24,14h30,22h05
Venue 1,Court 1,2020-04-24,13h05,19h55
Venue 1,Court 1,2020-04-24,20h30,22h40
Venue 2,Court 0,2020-04-24,15h05,21h50
Venue 2,Court 0,2020-04-24,21h50,22h50
Venue 2,Court 1,2020-04-24,08h55,14h20
Venue 2,Court 1,2020-04-24,16h10,18h40
Venue 2,Court 1,2020-04-24,20h45,22h45
Venue 2,Court 2,2020-04-24,19h50,22h40
Venue 2,Court 3,2020-04-24,11h45,17h40
Venue 2,Court 3,2020-04-24,21h05,22h35
Venue 2,Court 4,2020-04-24,20h30,22h05
Venue 3,Court 0,2020-04-24,17h20,20h15
Venue 3,Court 0,2020-04-24,20h30,22h00
Venue 3,Court 1,2020-04-24,17h50,22h10
Venue 4,Court 0,2020-04-24,13h55,20h15
Venue 4,Court 0,2020-04-24,21h00,22h05
Venue 4,Court 1,2020-04-24,18h50,20h40
Venue 4,Court 1,2020-04-24,21h25,22h25
Venue 4,Court 2,2020-04-24,17h45,18h45
Venue 4,Court 2,2020-04-24,19h55,22h25
Venue 5,Court 0,2020-04-24,18h45,20h20
Venue 5,Court 0,2020-04-24,21h35,22h50
Venue 5,Court 1,2020-04-24,08h15,11h35
Venue 5,Court 1,2020-04-24,12h15,14h05
Venue 5,Court 1,2020-04-24,19h05,20h30
Venue 5,Court 1,2020-04-24,21h30,22h45
Venue 6,Court 0,2020-04-24,15h20,19h15
Venue 6,Court 0,2020-04-24,21h50,22h50
Venue 6,Court 1,2020-04-24,13h35,22h45
Venue 6,Court 2,2020-04-24,20h40,21h45
Venue 6,Court 2,2020-04-24,21h55,22h55
Venue 7,Court 0,2020-04-24,19h30,22h10
Venue 7,Court 1,2020-04-24,11h30,22h35
Venue 7,Court 2,2020-04-24,18h15,19h20
Venue 7,Court 2,2020-04-24,21h55,22h55
Venue 8,Court 0,2020-04-24,11h50,20h55
Venue 8,Court 0,2020-04-24,21h15,22h30
Venue 8,Court 1,2020-04-24,20h45,22h00
Venue 9,Court 0,2020-04-24,17h15,19h15
Venue 9,Court 0,2020-04-24,20h05,22h35
Venue 9,Court 1,2020-04-24,14h35,20h30
Venue 9,Court 1,2020-04-24,20h35,22h35
Venue 10,Court 0,2020-04-24,08h10,17h35
Venue 10,Court 0,2020-04-24,21h45,22h50
Venue 10,Court 1,2020-04-24,08h05,12h10
Venue 10,Court 1,2020-04-24,19h25,20h50
Venue 10,Court 1,2020-04-24,21h40,22h40
Venue 11,Court 0,2020-04-24,20h50,22h35
Venue 12,Court 0,2020-04-24,13h20,18h20
Venue 12,Court 0,2020-04-24,19h35,21h05
Venue 12,Court 0,2020-04-24,21h25,22h35
Venue 12,Court 1,2020-04-24,08h25,21h45
Venue 12,Court 1,2020-04-24,21h50,22h50
Venue 12,Court 2,2020-04-24,17h55,22h10
Venue 13,Court 0,2020-04-24,16h25,20h25
Venue 13,Court 0,2020-04-24,20h45,22h40
Venue 14,Court 0,2020-04-24,21h50,22h50
Venue 14,Court 1,2020-04-24,13h30,21h40
Venue 14,Court 1,2020-04-24,21h40,22h45
Venue 15,Court 0,2020-04-24,11h55,22h50
Venue 15,Court 1,2020-04-24,13h20,19h55
Venue 15,Court 1,2020-04-24,20h20,21h35
Venue 15,Court 1,2020-04-24,21h40,22h40
Venue 16,Court 0,2020-04-24,15h20,16h20
Venue 16,Court 0,2020-04-24,20h55,22h20
Venue 16,Court 1,2020-04-24,14h00,21h45
Venue 16,Court 1,2020-04-24,21h55,22h55
Venue 16,Court 2,2020-04-24,09h00,20h30
Venue 16,Court 2,2020-04-24,20h55,22h30
Venue 16,Court 3,2020-04-24,14h10,17h20
Venue 16,Court 3,2020-04-24,21h10,22h10
Venue 17,Court 0,2020-04-24,18h20,20h55
Venue 17,Court 0,2020-04-24,21h05,22h35
Venue 0,Court 0,2020-04-25,15h15,19h40
Venue 0,Court 0,2020-04-25,20h30,22h20
Venue 1,Court 0,2020-04-25,19h35,22h50
Venue 1,Court 1,2020-04-25,13h05,17h20
Venue 1,Court 1,2020-04-25,21h40,22h50
Venue 2,Court 0,2020-04-25,19h45,22h35
Venue 2,Court 1,2020-04-25,10h30,13h45
Venue 2,Court 1,2020-04-25,21h35,22h40
Venue 2,Court 2,2020-04-25,09h40,12h25
Venue 2,Court 2,2020-04-25,14h45,17h50
Venue 2,Court 2,2020-04-25,17h55,22h50
Venue 2,Court 3,2020-04-25,19h00,21h40
Venue 2,Court 3,2020-04-25,21h40,22h45
Venue 2,Court 4,2020-04-25,12h10,15h25
Venue 2,Court 4,2020-04-25,20h10,21h20
Venue 2,Court 4,2020-04-25,21h30,22h30
Venue 3,Court 0,2020-04-25,21h45,22h45
Venue 3,Court 1,2020-04-25,14h45,20h20
Venue 3,Court 1,2020-04-25,21h15,22h30
Venue 4,Court 0,2020-04-25,13h05,15h15
Venue 4,Court 0,2020-04-25,21h05,22h25
Venue 4,Court 1,2020-04-25,20h20,22h00
Venue 4,Court 2,2020-04-25,18h50,20h20
Venue 4,Court 2,2020-04-25,21h55,22h55
Venue 5,Court 0,2020-04-25,08h10,14h45
Venue 5,Court 0,2020-04-25,21h35,22h45
Venue 5,Court 1,2020-04-25,18h00,22h40
Venue 6,Court 0,2020-04-25,21h55,22h55
Venue 6,Court 1,2020-04-25,11h10,15h40
Venue 6,Court 1,2020-04-25,21h30,22h45
Venue 6,Court 2,2020-04-25,18h35,21h45
Venue 6,Court 2,2020-04-25,21h50,22h50
Venue 7,Court 0,2020-04-25,19h15,20h50
Venue 7,Court 0,2020-04-25,21h10,22h10
Venue 7,Court 1,2020-04-25,14h30,22h25
Venue 7,Court 2,2020-04-25,17h05,19h20
Venue 7,Court 2,2020-04-25,19h45,21h55
Venue 7,Court 2,2020-04-25,21h55,22h55
Venue 8,Court 0,2020-04-25,11h30,17h35
Venue 8,Court 0,2020-04-25,17h55,21h05
Venue 8,Court 0,2020-04-25,21h20,22h50
Venue 8,Court 1,2020-04-25,18h55,22h50
Venue 9,Court 0,2020-04-25,08h15,21h45
Venue 9,Court 0,2020-04-25,21h50,22h50
Venue 9,Court 1,2020-04-25,08h05,14h30
Venue 9,Court 1,2020-04-25,18h40,21h20
Venue 9,Court 1,2020-04-25,21h25,22h30
Venue 10,Court 0,2020-04-25,14h30,20h30
Venue 10,Court 0,2020-04-25,21h35,22h35
Venue 10,Court 1,2020-04-25,09h00,13h40
Venue 10,Court 1,2020-04-25,20h30,22h00
Venue 11,Court 0,2020-04-25,15h40,18h05
Venue 11,Court 0,2020-04-25,18h45,22h30
Venue 12,Court 0,2020-04-25,14h50,22h50
Venue 12,Court 1,2020-04-25,08h55,15h30
Venue 12,Court 1,2020-04-25,19h55,22h10
Venue 12,Court 2,2020-04-25,10h15,11h45
Venue 12,Court 2,2020-04-25,12h45,18h40
Venue 12,Court 2,2020-04-25,21h20,22h20
Venue 13,Court 0,2020-04-25,16h45,22h35
Venue 14,Court 0,2020-04-25,13h20,18h40
Venue 14,Court 0,2020-04-25,20h10,21h50
Venue 14,Court 0,2020-04-25,21h50,22h50
Venue 14,Court 1,2020-04-25,20h15,21h35
Venue 14,Court 1,2020-04-25,21h55,22h55
Venue 15,Court 0,2020-04-25,21h20,22h35
Venue 15,Court 1,2020-04-25,18h50,20h35
Venue 15,Court 1,2020-04-25,21h35,22h40
Venue 16,Court 0,2020-04-25,13h30,22h40
Venue 16,Court 1,2020-04-25,13h15,21h00
Venue 16,Court 1,2020-04-25,21h00,22h15
Venue 16,Court 2,2020-04-25,12h20,20h50
Venue 16,Court 2,2020-04-25,20h50,21h50
Venue 16,Court 2,2020-04-25,21h55,22h55
Venue 16,Court 3,2020-04-25,16h40,19h00
Venue 16,Court 3,2020-04-25,19h55,22h40
Venue 17,Court 0,2020-04-25,11h45,18h40
Venue 17,Court 0,2020-04-25,21h40,22h45
Venue 0,Court 0,2020-04-26,21h05,22h35
Venue 1,Court 0,2020-04-26,18h40,20h10
Venue 1,Court 0,2020-04-26,20h35,22h35
Venue 1,Court 1,2020-04-26,11h35,16h25
Venue 1,Court 1,2020-04-26,20h30,22h20
Venue 2,Court 0,2020-04-26,12h00,14h25
Venue 2,Court 0,2020-04-26,17h30,22h30
Venue 2,Court 1,2020-04-26,09h45,21h15
Venue 2,Court 1,2020-04-26,21h25,22h50
Venue 2,Court 2,2020-04-26,20h50,22h30
Venue 2,Court 3,2020-04-26,18h45,22h20
Venue 2,Court 4,2020-04-26,18h45,19h50
Venue 2,Court 4,2020-04-26,20h35,22h50
Venue 3,Court 0,2020-04-26,11h15,22h40
Venue 3,Court 1,2020-04-26,13h40,17h55
Venue 3,Court 1,2020-04-26,19h55,21h25
Venue 3,Court 1,2020-04-26,21h35,22h50
Venue 4,Court 0,2020-04-26,13h05,14h10
Venue 4,Court 0,2020-04-26,19h50,21h30
Venue 4,Court 0,2020-04-26,21h30,22h50
Venue 4,Court 1,2020-04-26,15h35,20h50
Venue 4,Court 1,2020-04-26,20h55,22h20
Venue 4,Court 2,2020-04-26,11h10,19h10
Venue 4,Court 2,2020-04-26,21h50,22h50
Venue 5,Court 0,2020-04-26,11h20,19h35
Venue 5,Court 0,2020-04-26,20h25,22h10
Venue 5,Court 1,2020-04-26,11h20,22h25
Venue 6,Court 0,2020-04-26,12h10,18h25
Venue 6,Court 0,2020-04-26,21h55,22h55
Venue 6,Court 1,2020-04-26,18h55,20h05
Venue 6,Court 1,2020-04-26,20h30,22h35
Venue 6,Court 2,2020-04-26,09h35,18h55
Venue 6,Court 2,2020-04-26,20h20,21h35
Venue 6,Court 2,2020-04-26,21h55,22h55
Venue 7,Court 0,2020-04-26,11h30,16h55
Venue 7,Court 0,2020-04-26,18h45,22h15
Venue 7,Court 1,2020-04-26,09h05,15h30
Venue 7,Court 1,2020-04-26,21h30,22h45
Venue 7,Court 2,2020-04-26,10h35,18h05
Venue 7,Court 2,2020-04-26,18h10,20h55
Venue 7,Court 2,2020-04-26,21h40,22h45
Venue 8,Court 0,2020-04-26,15h30,22h45
Venue 8,Court 1,2020-04-26,15h55,17h30
Venue 8,Court 1,2020-04-26,18h10,21h45
Venue 8,Court 1,2020-04-26,21h50,22h50
Venue 9,Court 0,2020-04-26,10h10,16h05
Venue 9,Court 0,2020-04-26,20h45,22h25
Venue 9,Court 1,2020-04-26,21h30,22h30
Venue 10,Court 0,2020-04-26,16h15,21h40
Venue 10,Court 0,2020-04-26,21h55,22h55
Venue 10,Court 1,2020-04-26,17h20,22h50
Venue 11,Court 0,2020-04-26,19h15,21h40
Venue 11,Court 0,2020-04-26,21h50,22h50
Venue 12,Court 0,2020-04-26,17h15,20h45
Venue 12,Court 0,2020-04-26,21h30,22h35
Venue 12,Court 1,2020-04-26,21h00,22h05
Venue 12,Court 2,2020-04-26,14h55,19h50
